baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	GENE_SYMBOL
1180.22619063997	-4.23326891931533	0.169394205931783	-24.9906358722808	7.72850004732944e-138	2.17557276332324e-135	CBWD5
168.877768195249	-4.85957519230596	0.194979327897032	-24.9235405861707	4.13510427787813e-137	1.14763703937449e-134	GTF2H2B
134.309134699591	-4.71916572723734	0.189607603137359	-24.889116518279	9.75975612044126e-137	2.6710554771291e-134	SLX1A
514.471016912107	-4.57230717546451	0.183849569690707	-24.8698279966419	1.57829216156581e-136	4.26030781419921e-134	RGPD5
204.898746440478	-7.00890029413637	0.283236085109698	-24.7457886286693	3.44142981125678e-135	9.16396951767769e-133	CTB-134H23.2
500.219409717641	12.363409608087	0.500377207872966	24.7081789769004	8.73533539490634e-135	2.29506378608839e-132	TPT1P6
130.177439182772	5.40522595392778	0.22005763909715	24.5627735356259	3.15889237784102e-133	8.19025977702069e-131	RP11-175B9.3
437.985661793872	4.8570681450972	0.197796505580922	24.5558844977172	3.74226553057625e-133	9.57679769870195e-131	RP11-627K11.1
4046.42195219957	-3.76059356723418	0.153253880441634	-24.5383252704416	5.76285119585329e-133	1.45585875402935e-130	AC026271.5
1125.40975972656	4.01553617549046	0.164224874721596	24.4514491626061	4.85691131558913e-132	1.2114612338441e-129	XIAP
8562.28129371946	-4.55018215237706	0.186254747678599	-24.429885461115	8.23434083803265e-132	2.02822107766792e-129	EIF3C
97.1864788832177	6.02655431140598	0.247247506696957	24.3745807264804	3.1821150357538e-131	7.74118231846033e-129	ERVK13-1
165.013613541615	-8.23660122056249	0.338012759663133	-24.3677227710906	3.76204544029468e-131	9.04037870743983e-129	SERF1A
104.048221169965	4.79429846928873	0.196887503759809	24.350445699883	5.73463060438509e-131	1.36145657902902e-128	CHST12
201.52870184544	-5.49674041401572	0.225988325108268	-24.3231167423463	1.11645255148385e-130	2.61901161035585e-128	RP11-671J11.5
113.649682567186	5.61886757524943	0.231365097501348	24.2857182692247	2.77496458435997e-130	6.4330208393898e-128	NUP50-AS1
781.308010346016	7.88421348951995	0.326049126928181	24.1810599641833	3.52042777343832e-129	8.06628247390722e-127	GAPDHP40
201.859098396032	-7.8363679191894	0.324605531728172	-24.1412026389977	9.23706891895102e-129	2.09214302353942e-126	NPIPB8
3039.2785945702	2.91178763428291	0.120634451169581	24.1372809015368	1.01558947225907e-128	2.2741125625983e-126	H2AFV
237.631124010953	-6.79047252190957	0.281793675352349	-24.0973205428366	2.66673922122165e-128	5.90428048923289e-126	CH17-385C13.2
446.217271532774	-7.73803183017803	0.322269329176238	-24.0110712674937	2.13080889756864e-127	4.66528770295444e-125	CH17-258A22.4
119606.509698874	-8.22612006702599	0.342676906833101	-24.0054695924767	2.43810407903345e-127	5.27943306344551e-125	MIR4461
443.691244308571	-7.48920725277094	0.312634441241521	-23.9551574133359	8.16464606423141e-127	1.74874294234435e-124	CTD-2144E22.10
303.567163583495	4.97208331098783	0.208739299986349	23.8195840999419	2.09339889381127e-125	4.43552959167216e-123	SNORA31
4824.94754774486	-4.63975687514685	0.195258203118441	-23.7621610823308	8.22631292510735e-125	1.72446272541745e-122	RP11-556K13.1
767.385151925967	4.56164108370477	0.192189887735373	23.7350733561264	1.56703523864996e-124	3.25036098711553e-122	RBM12
210.191610663317	-4.08950339124944	0.17271373156539	-23.6779285247574	6.08782856643585e-124	1.24959022814186e-121	ISCA1P6
1016.08864687879	6.94767579942822	0.293964194386643	23.6344287232823	1.70672744671671e-123	3.46712003479926e-121	LINC00346
165.629793855423	-5.81996265278415	0.24713067445175	-23.5501427157738	1.25113623988967e-122	2.51567751092102e-120	RP11-506M13.3
398.237335403143	-11.7757258556249	0.500705783490468	-23.5182541202843	2.6534874784926e-122	5.2815121983532e-120	XXyac-YM21GA2.4
392.100872806723	-5.15201943261614	0.219455024241781	-23.4764250689471	7.10301967130873e-122	1.39965002623139e-119	RGPD4
256.174403132707	-6.25558792072963	0.267468110462064	-23.3881635830261	5.63984785887852e-121	1.10032873325942e-118	NPIPB7
141.592079739564	-6.23735039990303	0.266831512828422	-23.3756138238206	7.56724410947278e-121	1.46188769781531e-118	NPIPB9
525.341938859789	6.28214236478283	0.26877200513336	23.3734996383487	7.95131413689421e-121	1.52117131133496e-118	SLC47A1
209.706657045099	-5.41821257247195	0.232564037268648	-23.2977232254231	4.67522120413126e-120	8.85819556032754e-118	BOLA2B
375.673681167936	-4.68807838032867	0.201714216773236	-23.2411897154425	1.74650397186149e-119	3.2776057871934e-117	PBX2P1
655.196294764378	-4.35351663242727	0.18741461679503	-23.2293334793016	2.3016061465616e-119	4.27859897339587e-117	FKBP9P1
271.474984461862	6.48101785942151	0.279311286388136	23.2035659683848	4.19101574867022e-119	7.71812760070529e-117	OSER1-AS1
265.289455593256	-7.51977997042166	0.324142197242143	-23.1990158467526	4.65856385667598e-119	8.49972229590743e-117	AC126365.1
160.494613294717	-3.95613429646743	0.170819005962646	-23.1598016518873	1.15808699695177e-118	2.09358754815915e-116	ISCA1P1
149.132799213773	-6.02272185094218	0.260144980708969	-23.1514051684894	1.40713597324628e-118	2.52069221389254e-116	NUTM2E
698.177802236696	2.91629700930637	0.126015391689647	23.1423873719225	1.73442954132016e-118	3.07900307312737e-116	CLDN12
1590.27976211567	4.68746133607084	0.202796697619989	23.1140910630333	3.34123763051233e-118	5.87848995618263e-116	FAM127A
597.889999995446	-3.38735107724898	0.147566798075314	-22.9546965945563	1.32262724209413e-116	2.30640440756327e-114	RPL7AP66
114.108489248179	6.56340703329916	0.287611120226443	22.8204216447947	2.87515159603668e-115	4.96972475437743e-113	ZNF138
143.59758021916	-10.5364122698788	0.463271570079453	-22.7434898888178	1.66452559875158e-114	2.85212842812172e-112	RAB9AP5
131.133886413818	-7.01971446108407	0.310457396679382	-22.6108784527802	3.38730393294376e-113	5.75403655160834e-111	SLX1B-SULT1A4
512362.893669478	-5.88924501194093	0.26075015765738	-22.5857773772827	5.97977583433187e-113	1.00710669073085e-110	MTND4P12
308.795826981857	4.4133614497395	0.196041972265301	22.5123293687689	3.14315044036174e-112	5.24879486672272e-110	RBAK
106.324327682709	-6.13282228824212	0.272693365467543	-22.4898111390689	5.22213717326135e-112	8.64724478984159e-110	HAUS6P3
909.976565745529	2.98452258029244	0.132722535880917	22.4869315559963	5.57220818499272e-112	9.15003019044013e-110	VKORC1L1
768.694639794538	-4.95110291536857	0.220717669485989	-22.4318375909766	1.9251931335214e-111	3.13520088397018e-109	U2AF1
93.696088687156	-6.33702088003661	0.282573990874617	-22.4260586065348	2.19218656445865e-111	3.54074067644735e-109	RP11-819M15.2
222.35841122883	-4.87108683006432	0.217265833518322	-22.4199394409316	2.51527299224968e-111	4.02954913107967e-109	ATP6V1E1P1
2729.82658912299	1.9882866015632	0.0889433146144066	22.3545368213785	1.09077685294175e-110	1.73336757154977e-108	NHP2L1
383.952044284842	-6.17420931085643	0.277043964141693	-22.2860271653443	5.04855561671603e-110	7.95854307419115e-108	SEC22B
280.568758325681	3.88552351139319	0.174395951809434	22.279895095495	5.78933223103965e-110	9.05387235020924e-108	CLN6
313.1526987926	4.31956588274113	0.194075205904723	22.2571753182203	9.61158655350083e-110	1.49130955147034e-107	RPS24P8
877.35266452647	3.61115286851972	0.162408059813725	22.2350594709497	1.57360019438297e-109	2.42248373674346e-107	MZT2B
1013.9285245836	2.72998601488799	0.122817899394333	22.2279165199105	1.84500973428809e-109	2.81828812512765e-107	TMEM248
153.008377110831	10.7409490753778	0.48399535270502	22.1922566308691	4.07998333514242e-109	6.1843132014601e-107	DNAJC30
840.842177017494	-6.84350417026048	0.309010276934408	-22.1465261225377	1.12679781238445e-108	1.69492754908669e-106	RP11-435F13.2
748.975880745167	-4.80454832784392	0.217491426021895	-22.0907481997026	3.87917696897094e-108	5.79084713436154e-106	SMG1P5
1555.24200700844	-5.09769282276393	0.230941619907221	-22.073512885256	5.68023618617763e-108	8.41571834952107e-106	SRP9P1
209.998819428094	-3.91685808679758	0.178096839979306	-21.9928556130063	3.37093466631533e-107	4.95703489550326e-105	RP11-54D18.2
1035.70870406664	-13.2654382787425	0.60341577298588	-21.9839103858707	4.10533064109867e-107	5.99226224317403e-105	AC010240.2
203.857684764841	3.49456471181017	0.159213846345915	21.9488743725074	8.87722973824017e-107	1.28621920582369e-104	EID2
95.3434047458078	5.13212623971998	0.234404339815755	21.8943311533989	2.94190428460502e-106	4.23140320643372e-104	RP13-104F24.1
660.039508642538	5.76718064137593	0.264831823195624	21.7767659935486	3.85331390128134e-105	5.50214133512672e-103	TPT1P4
466.778403861055	3.04074707110068	0.139742197435072	21.7596912522682	5.59236075456147e-105	7.9278754437866e-103	POP7
182.842640171983	11.0101843061603	0.506685862901061	21.7298036363612	1.07259806576345e-104	1.50968177756205e-102	YBX1P2
192.876545058485	-11.0449792876406	0.510180927505782	-21.6491418870522	6.19224630356487e-104	8.65377400083303e-102	MRPS10P1
87.6539811055831	5.78520396593818	0.267464981235036	21.6297622934586	9.42676970858167e-104	1.30813026132114e-101	RPL39P3
209.068912391669	-3.14429906161036	0.145524472599235	-21.6066686616317	1.55468853208882e-103	2.14231730942729e-101	LRRC37A3
225.470669748624	3.54405376586096	0.164376663860489	21.5605651229721	4.2142991857829e-103	5.76685871221195e-101	PRR14L
895.094513433482	-3.83255331918246	0.177908232937761	-21.5423044560464	6.25180723703719e-103	8.49599045557365e-101	PBLD
126.855206185867	-10.3749117399026	0.482291473458156	-21.5117046658771	1.20976085636902e-102	1.63276285443504e-100	RP11-108N13.1
79.4575185686145	5.14885625125656	0.239592753689368	21.4900332834442	1.92972956497453e-102	2.58675653590633e-100	RAC1P2
158.312097138525	-10.5095176386576	0.489824477892802	-21.4556807856336	4.04151285500003e-102	5.38094667620105e-100	RP11-366M4.2
513.000664331152	4.43843425983392	0.206881939954574	21.4539474098536	4.19498091608836e-102	5.54779187594102e-100	IRF2BPL
344.841486082747	-4.05365322605208	0.188957563951637	-21.4527174317806	4.30739367501681e-102	5.65847949108042e-100	MSTO2P
804.696504453961	-4.57577502113423	0.21340539919429	-21.4417022175166	5.45804138339344e-102	7.12256327548131e-100	TECRP1
1257.30720918421	-7.38265121247894	0.345261995205084	-21.3827508240334	1.9338769843447e-101	2.50704249845476e-99	RP11-598D12.4
166.853047429058	10.2705862488697	0.480413955971118	21.3786175884681	2.11296182595492e-101	2.72130148891776e-99	LINC00662
124.381875547729	-5.79333606772746	0.271132141853487	-21.3672050392979	2.6980835734961e-101	3.45232057245069e-99	NUTM2B
219.787199321856	-5.2077014700336	0.24458036518585	-21.2923938766565	1.3352998094056e-100	1.69755372544111e-98	RP11-819M15.1
109.112181682107	-10.1813187134587	0.478942330367551	-21.2579220250699	2.78476401534938e-100	3.51754967451663e-98	SNRPGP19
229.251677196581	-6.71894534216513	0.316979600888477	-21.196775197307	1.02268446281606e-99	1.28356670954079e-97	RP11-51L5.3
229.44408107266	-9.92225284352925	0.470776672883143	-21.076347693192	1.31119852706696e-98	1.63526373264902e-96	BMS1P19
551.874924894617	2.99527792571082	0.142414639437652	21.0320928911393	3.33604022861952e-98	4.13438193112879e-96	RRP7A
473.994394884919	-12.3298624709561	0.588905940928091	-20.9368960542744	2.47038278692443e-97	3.04243080102162e-95	NUDT4P2
522.098324969034	-12.4800850606235	0.597871594489678	-20.8741896682281	9.19141682260817e-97	1.12494949372357e-94	RP11-536C10.3
520.987729447998	-12.4770268751208	0.597784489512754	-20.8721154429595	9.5990548149105e-97	1.16758873535686e-94	YME1L1P1
170.457111984951	-5.53308701202133	0.265327871799173	-20.8537722573274	1.40867229315949e-96	1.70293788568759e-94	SUDS3P1
96.7366425989031	5.14101100186515	0.246594579629561	20.8480292210318	1.58830797861536e-96	1.90839077552534e-94	RP11-372E1.1
474.02032402967	-12.2014622021588	0.586221718285282	-20.8137327935384	3.25025353955594e-96	3.8815906664818e-94	NUDT4P1
91.8351555554244	-6.14895016993175	0.295464747739259	-20.8111127198093	3.43284170226586e-96	4.0749485387439e-94	RNFT1P3
268.96729847828	3.79649963388624	0.182747872207227	20.7745216840675	7.35934448753336e-96	8.68358581597873e-94	KIAA1147
1119.02557909865	-13.6020127099031	0.655998332618556	-20.7348281749555	1.6805403548112e-95	1.97113379116397e-93	FBP2P1
3104.9125205966	9.75316960890234	0.470469729387585	20.7307059300035	1.83084725173239e-95	2.1347245618572e-93	IDI2
1141.47939666887	13.5052815651178	0.652618394271002	20.6939946585533	3.92324775132853e-95	4.54750570234875e-93	POTEJ
100.102723958655	-10.0447778598873	0.485431063246946	-20.6924909022096	4.04754185440024e-95	4.66414106672262e-93	RPL17P11
76.920189787958	6.09598793692985	0.295236411488014	20.6478188317139	1.02127766616677e-94	1.17001607045443e-92	AC133528.2
143.111740412217	10.6015045794278	0.513485418377311	20.6461648179419	1.05684135297773e-94	1.2037606277703e-92	FZD1
221.505801809384	-6.7809978986275	0.328819395791791	-20.622256428332	1.73285207294323e-94	1.96240517800841e-92	FAM45B
580.134273614884	-9.41193815732359	0.456796624646919	-20.6042200171653	2.51539137819332e-94	2.83233069184568e-92	MIR4461
94.7014686739219	10.0602913163756	0.488762772907146	20.583178331151	3.88363492716135e-94	4.34812649089286e-92	RPL7P50
6283.98605037889	-4.90490128426204	0.238331398631144	-20.5801724507695	4.13208850793365e-94	4.600158420838e-92	BNIP3P1
227.63174713309	-5.74572755268008	0.279641385864589	-20.5467711258674	8.22556415312105e-94	9.10588436164328e-92	FAM156B
103.952856452	-6.27860709619386	0.306041856903344	-20.5155175822136	1.56494068149578e-93	1.72274615245108e-91	HAUS6P1
153.75484826045	-8.07366191538403	0.393750180926563	-20.5045287760511	1.96160271140838e-93	2.14741007935012e-91	RP11-467L19.11
117.804042207788	-7.73116765147341	0.378639665217345	-20.4182719394589	1.15062827077891e-92	1.25265912020434e-90	RP11-252O18.3
123.087090022042	4.17537602362284	0.20529512376538	20.3384081757082	5.88083910605176e-92	6.36713926289835e-90	PAXIP1-AS1
338.267245554773	-2.84848940166162	0.140610208324427	-20.2580554826386	3.01642266081281e-91	3.2480113951539e-89	AC083899.3
79.1955760098307	9.69863991155945	0.47926916831849	20.2363109348073	4.68987627362414e-91	5.02250065063934e-89	RPS3AP29
94.9538899690022	-5.60757631229826	0.277125846737343	-20.234764740703	4.83930111040487e-91	5.1545096421907e-89	CHKB-AS1
393.301758166042	6.36178188145548	0.314667841123835	20.2174517063275	6.87435250984275e-91	7.28274818314254e-89	HOXA5
247.20069542471	-6.10762095320298	0.302273912481656	-20.205584077897	8.74292301209548e-91	9.21279668199686e-89	BMPR1APS2
111.70949192419	10.2660943488342	0.508557834446366	20.1866801639389	1.28194301529507e-90	1.34365357002071e-88	EIF4BP7
209.411987313168	-8.29087379363646	0.410772265882238	-20.1836260192243	1.36366490581871e-90	1.42174692958506e-88	RP3-341D10.1
344.475284245592	-4.79692191180117	0.237929862368499	-20.1610754700973	2.15154440358364e-90	2.23137802487451e-88	PHC1P1
76.6787796136623	9.69393098189689	0.481033361640614	20.1523049229574	2.56871074009238e-90	2.65007566144086e-88	DOLK
129.46785249221	-8.56952935369596	0.425845855522731	-20.1235476230636	4.59026409934643e-90	4.71099760820945e-88	SLX1B
206.200192736867	9.81168796041821	0.489042923173983	20.0630404724773	1.55291997473346e-89	1.58550715555041e-87	C22orf46
104.036441968707	-5.40720386007618	0.269645651846221	-20.052998529937	1.90038534556004e-89	1.93026253784849e-87	PLEKHA3P1
90.791727929749	-7.62523317067342	0.381006605267429	-20.0133883907899	4.21033304557437e-89	4.25459552118169e-87	CTD-2012J19.2
75.0034077455854	5.81607921496755	0.290814942695296	19.9992447467233	5.59127553735519e-89	5.62122879916245e-87	RPL23AP3
67.4989556071308	-3.60781594130305	0.180666261335808	-19.9695057318816	1.01452318634015e-88	1.01478067953465e-86	CTD-2589H19.4
1872.30454393138	3.81732774921122	0.191168486884969	19.9683944326462	1.03734606351481e-88	1.03236889805855e-86	KBTBD2
654.447010482799	-7.621156991024	0.382228328519209	-19.9387549859246	1.87677814693047e-88	1.85838760729975e-86	CES1P2
138.471839339113	-2.91398662976013	0.146182362575098	-19.9339139033489	2.06744101248167e-88	2.03694625754756e-86	ZNF286B
285.363156162745	11.2523303777398	0.56473574929447	19.9249478925275	2.47303653088444e-88	2.42443705677005e-86	CTB-167B5.2
94.1011947232904	-3.90645185864053	0.196155674980635	-19.9150590928669	3.01296799731525e-88	2.93913536569787e-86	AC244230.1
952.262228688266	-5.38732026730202	0.270928228339168	-19.884676839793	5.52369822816663e-88	5.36179672837554e-86	RBM8B
126.630590501001	9.71012866295756	0.488769331048632	19.8664851620803	7.93694523649959e-88	7.66654440613845e-86	AC000120.7
79.9154127537223	-3.99249997088528	0.201218912433135	-19.8415741473207	1.30313881141176e-87	1.25260245262774e-85	RP11-498P14.3
1174.40206858964	3.69261352679116	0.186155611001543	19.8361655978264	1.45113584338586e-87	1.38808892203487e-85	MECP2
51.7945409454605	5.36221263744665	0.270367457259088	19.8330549534597	1.54372920452625e-87	1.46952579590289e-85	AC005682.5
406.244237583148	-4.78375535014857	0.241534908558967	-19.805647882077	2.66117384609396e-87	2.52107839602315e-85	RGPD3
111.434007048168	5.34085082672965	0.269954527794431	19.7842609655975	4.06817841398911e-87	3.83557204055767e-85	RP11-563H6.1
198.982485318907	-8.68932777375406	0.439739649493342	-19.7601644149344	6.55907778458128e-87	6.15460132119877e-85	RP1-52D1.1
534.473179420455	-7.95305645520249	0.403966733578445	-19.6874044175673	2.76499173571959e-86	2.58218777973244e-84	IL6STP1
207.325416944718	-5.54761226042627	0.281986380886622	-19.6733340205419	3.64975322381597e-86	3.39237675826857e-84	FAM21EP
232.612724998303	6.36739716208479	0.324575008602054	19.6176445916437	1.09301590356853e-85	1.01116799905248e-83	GAPDHP61
197.813853622052	-10.7845657299034	0.550400780557703	-19.5940233205624	1.73890237960181e-85	1.60117156028288e-83	RP11-854K16.2
57.4209833074823	-9.26931630487227	0.473986000762831	-19.5560972053062	3.66045544525604e-85	3.35484997901257e-83	RP11-626K17.2
91.3488901629465	3.24853652337858	0.166168040214389	19.5497071469781	4.14895661540705e-85	3.784962504935e-83	HNRNPCP2
736.34876545761	2.45872457939413	0.125779237429673	19.5479367631631	4.29544817019936e-85	3.90054406422942e-83	MRPS17
57.305872426851	-9.26641689304091	0.474058468113309	-19.5469915977243	4.37575723451651e-85	3.9552429498233e-83	AC127391.3
68.0829557453381	6.5649957532952	0.336504715176906	19.5093722530571	9.13975366738181e-85	8.22369159889309e-83	RP13-585F24.1
167.516541097754	5.31078236777169	0.273029334633142	19.4513251658748	2.83996042804861e-84	2.543700919759e-82	ZNF273
171.721407538292	-7.10464693446694	0.365289947131353	-19.449336041849	2.95228950113262e-84	2.63234681537639e-82	PDPK2P
89.3034094038429	-9.53902826000136	0.490658367838879	-19.4412831518931	3.45417580680884e-84	3.06597001230488e-82	RPS24P6
83.3571288741671	9.7606420040088	0.502121026830606	19.4388234757228	3.62381007443613e-84	3.20211558371139e-82	RWDD4P2
74.914724428487	9.68847482172426	0.499253559385136	19.405920377726	6.87758383668215e-84	6.05012453133133e-82	CTD-2090I13.3
881.578231934988	-3.28307224645325	0.169387455312225	-19.3820270834207	1.0944957591006e-83	9.58535063692324e-82	WASH2P
